Num_threads, size, secs, AVG_already_solved, SD_already_solved, AVG_iterations, SD_iterations, thread_assigment_method
  7,      14000, 18.74042,  55927996.0000,   9339608.0074, 200957117.8571,   5089837.5970, 2
  7,      14000, 18.46427,  56422597.4286,  11767522.8194, 198344498.0000,   8297944.1448, 2
  7,      14000, 20.31135,  68057201.7143,  15574867.1583, 221338118.1429,  10682139.4468, 2
  8,      14000, 24.97217,  15471303.6250,   1319140.7414, 199509642.3750,   3099272.6775, 2
  8,      14000, 23.86263,  15457214.7500,   2430230.9635, 193175010.2500,   4400204.7964, 2
  8,      14000, 22.16787,  12793603.8750,   1451874.0881, 179022957.7500,   5023373.1855, 2
  8,      14000, 26.08302,  17465128.3750,    961971.9786, 210483101.7500,   1653016.3608, 2
  8,      14000, 22.00403,  13943908.3750,   1972676.3085, 181263228.0000,   2214692.3092, 2
  9,      14000, 22.33377,  12907379.6667,   1650635.0703, 161863328.6667,   9468398.5181, 2
  9,      14000, 23.64675,  13974622.5556,   1254050.6123, 171378135.8889,   4529283.2196, 2
  9,      14000, 24.36878,  14574112.2222,    439806.8589, 175950830.0000,   5809133.3932, 2
  9,      14000, 22.98744,  12832792.8889,    786878.4094, 165043035.5556,   5743049.5345, 2
  9,      14000, 24.33105,  14068687.1111,    600687.4052, 173755130.1111,   4081815.6969, 2
 10,      14000, 24.11069,  13550296.0000,    703613.1064, 157592769.8000,   3385530.8673, 2
 10,      14000, 23.00684,  12924737.2000,   1136618.8060, 151540664.8000,   7197992.6726, 2
 10,      14000, 23.49866,  12948065.7000,    885377.9638, 153477219.0000,   4334241.5706, 2
 10,      14000, 24.90902,  13940537.9000,    749534.2835, 161985783.8000,   4309991.1894, 2
 10,      14000, 22.35917,  11761014.5000,    970929.3782, 145675013.0000,   3528277.4498, 2
 11,      14000, 23.00598,  12095616.7273,   1551367.0861, 137111170.3636,   7191334.7581, 2
 11,      14000, 22.27058,  11618276.1818,    730087.8290, 133715842.7273,   3634185.1766, 2
 11,      14000, 21.63077,  10698982.1818,    580842.6856, 129840194.7273,   3706883.1340, 2
 11,      14000, 23.29398,  11877495.3636,    995621.2800, 138639018.3636,   4291314.8148, 2
 11,      14000, 23.68809,  12523066.1818,   1634265.1856, 141094844.4545,   4313547.2433, 2
 12,      14000, 23.40508,  11605106.4167,    702681.3599, 128119368.8333,   3503669.6392, 2
 12,      14000, 22.64798,  10909823.6667,    817123.1033, 123967511.9167,   4736717.3631, 2
 12,      14000, 24.28473,  11826138.0833,    837689.6289, 131766177.5000,   3336936.3862, 2
 12,      14000, 22.91548,  10917968.2500,    689325.2911, 125226519.1667,   2519540.7400, 2
 12,      14000, 22.81038,  10940840.5000,   1163103.2695, 124634702.4167,   2216141.2069, 2
 13,      14000, 22.30646,  10193074.6154,    588599.8032, 113296145.7692,   2766913.3456, 2
 13,      14000, 22.58391,  10678991.2308,   1282259.5207, 115184798.1538,   3071155.5183, 2
 13,      14000, 24.98948,  11932145.2308,   1184908.0905, 125752282.1538,   3314851.7379, 2
 13,      14000, 23.31102,  10914934.8462,    525562.8852, 118330145.3846,   3823470.1593, 2
 13,      14000, 23.29065,  11040658.5385,    866915.2644, 118259363.7692,   2561856.3545, 2
 14,      14000, 31.78711,  15342193.8571,    446126.7788, 146326302.6429,   1975649.3870, 2
 14,      14000, 25.13405,  11422384.4286,    580784.4852, 117677661.4286,   2295479.7072, 2
 14,      14000, 27.03331,  12712913.5714,   1108533.7792, 125330946.2857,   3540930.9949, 2
 14,      14000, 22.63918,   9824092.8571,    325400.8127, 107690921.8571,   2450679.2751, 2
 14,      14000, 26.73135,  12172828.5714,   1069029.4165, 124048448.8571,   3418918.9060, 2
 15,      14000, 23.54875,  10553594.4667,   1449302.5289, 104029337.0000,   3041013.7688, 2
 15,      14000, 23.48327,  10006590.9333,    250597.6625, 103186676.6667,   2919729.2883, 2
 15,      14000, 23.43763,  10346603.5333,    494624.1168, 103514746.2000,   1723457.6587, 2
 15,      14000, 22.58150,   9695013.8000,    785761.9757, 100066897.4667,   2274302.4808, 2
 15,      14000, 22.11873,   9783400.5333,    886920.6028,  98496642.6000,   3823565.1247, 2
 16,      14000, 22.43228,   9165481.0000,    702036.9892,  93542201.8750,   1879172.6196, 2
 16,      14000, 23.92513,   9896233.0000,    431008.7151,  98937425.0625,   1044474.4686, 2
 16,      14000, 23.11699,   9817603.6875,    687176.9990,  96286286.9375,   1370680.6592, 2
 16,      14000, 22.43538,   9152503.0625,    465806.9056,  93729756.1875,   1083704.6701, 2
 16,      14000, 24.35865,  10564701.2500,   1136917.4147, 100988681.4375,   2835879.8170, 2
  1,      15000, 26.73640,         0.0000,         0.0000, 418634621.0000,         0.0000, 2
  1,      15000, 26.83301,         0.0000,         0.0000, 418738185.0000,         0.0000, 2
  1,      15000, 26.92525,         0.0000,         0.0000, 418795330.0000,         0.0000, 2
  1,      15000, 26.85475,         0.0000,         0.0000, 418501495.0000,         0.0000, 2
  1,      15000, 26.89430,         0.0000,         0.0000, 418707530.0000,         0.0000, 2
  2,      15000, 18.26028,  12339499.0000,   1340241.7078, 275314577.0000,   5941067.3349, 2
  2,      15000, 17.97540,  11330077.5000,   1240941.9954, 271074006.5000,   7704721.0477, 2
  2,      15000, 32.83829,   4975732.0000,    811089.6618, 318017604.0000,    122155.5249, 2
  2,      15000, 22.24344,  23109865.5000,   3854189.4556, 329127357.5000,   1309203.2556, 2
  2,      15000, 19.67320,  16309975.0000,   2066495.5264, 294638212.0000,   3549285.7186, 2
  3,      15000, 28.58975,  74930613.6667,  43349753.6926, 376054340.3333,  28724388.2963, 2
  3,      15000, 26.01338,  91593017.6667,  75007448.9585, 335105104.3333,  52269266.4991, 2
  3,      15000, 19.35177,  23337389.6667,   6130415.0407, 268862558.3333,  12113949.3965, 2
  3,      15000, 22.78802,  31417168.6667,   6439936.9151, 311892208.6667,   2623462.8108, 2
  3,      15000, 29.79007,  45789985.6667,   4028947.0589, 398068212.0000,    512753.9898, 2
  4,      15000, 15.20133,  40806790.0000,  40571498.5871, 198422082.7500,  30253130.7776, 2
  4,      15000, 28.84398,  17510690.2500,   1336183.0240, 267491017.2500,   2174023.3851, 2
  4,      15000, 18.26397,  43553809.2500,  31701923.6581, 230929558.2500,  35433138.2236, 2
  4,      15000, 17.13018,  44632190.2500,  37669516.4603, 219498627.2500,  33791739.5236, 2
  4,      15000, 18.72248,  27911514.5000,   1706116.6546, 242332279.2500,   2785158.8564, 2
  5,      15000, 23.17482,  59228340.8000,  12909916.5450, 276271250.0000,  13492022.0524, 2
  5,      15000, 24.33305,  61722985.0000,  14754704.3720, 290753657.6000,  12975319.5680, 2
  5,      15000, 20.93216,  51510337.2000,  17845112.1358, 251471447.2000,  14961115.3493, 2
  5,      15000, 22.33465,  54596954.6000,  15037959.0916, 268023691.4000,  14472086.6485, 2
  5,      15000, 17.96414,  47002046.8000,  20615437.4249, 222610298.8000,  12682541.3885, 2
  6,      15000, 19.63287,  59176319.8333,  11987415.2076, 227254653.3333,  11601437.6485, 2
  6,      15000, 20.99994,  64085101.5000,  15546451.2919, 242140497.3333,  12100037.0941, 2
  6,      15000, 18.33021,  55146684.3333,  20983813.6163, 214468911.5000,  15468852.7137, 2
  6,      15000, 19.97674,  58916021.3333,   8208240.0448, 230012392.6667,   9456529.6625, 2
  6,      15000, 19.05309,  52286487.3333,  15013336.9486, 217678696.3333,  14694340.5157, 2
  7,      15000, 19.14184,  49015817.2857,   6194507.3792, 201509273.1429,   6209225.7279, 2
  7,      15000, 19.50192,  54864349.4286,   5809210.0261, 208233907.7143,   4520694.3103, 2
  7,      15000, 19.20371,  51965213.0000,  12092422.9211, 204052339.0000,  21524710.2530, 2
  7,      15000, 19.34423,  50157497.5714,  10461935.8103, 203465530.0000,   9937987.0929, 2
  7,      15000, 20.53406,  56546598.2857,   7434509.1569, 217554529.4286,  14018245.4652, 2
  8,      15000, 26.43552,  15761835.7500,   1979089.2837, 213816868.3750,   3410161.4355, 2
  8,      15000, 28.94101,  17121766.2500,   2068819.8908, 229698362.3750,   5028451.7359, 2
  8,      15000, 26.17620,  15737621.7500,   1696900.8012, 212056055.1250,   2952049.5827, 2
  8,      15000, 29.61719,  19813547.2500,   3370332.3544, 238662738.5000,   7386738.8645, 2
  8,      15000, 25.32418,  15481361.7500,   1473656.3852, 206448577.0000,   2772562.4560, 2
  9,      15000, 29.26158,  17482184.5556,   1275208.7718, 210239254.4444,   5120355.2984, 2
  9,      15000, 28.86010,  17199570.1111,   1322244.3716, 207184764.1111,   8332310.8075, 2
  9,      15000, 25.57647,  14164380.5556,    612451.4989, 185344758.1111,   7801283.1727, 2
  9,      15000, 26.30584,  15058907.0000,   1170801.6708, 191165992.5556,   9119232.8897, 2
  9,      15000, 26.77752,  15860251.0000,   1672689.9320, 193741856.1111,   9447930.8678, 2
 10,      15000, 27.91815,  15234453.2000,    812290.5585, 181037803.8000,   4260585.7947, 2
 10,      15000, 27.19758,  14739186.3000,   1083928.5957, 177908926.7000,   4948278.6186, 2
 10,      15000, 29.98484,  16155830.3000,    749745.3196, 192682653.0000,   3411181.4758, 2
 10,      15000, 26.32868,  14003247.8000,    598741.2519, 172215638.4000,   6134424.0446, 2
 10,      15000, 28.94447,  15691334.5000,   1135904.2545, 186549402.0000,   2205885.8606, 2
 11,      15000, 27.60466,  13633112.5455,    858840.0925, 162747981.1818,   2535090.8727, 2
 11,      15000, 27.55203,  14708915.7273,   2403371.9633, 163641590.5455,   6140092.7708, 2
 11,      15000, 25.46424,  13023532.6364,   1557727.1456, 152516305.4545,   3280922.0073, 2
 11,      15000, 25.24014,  12783960.4545,    410812.3234, 151271452.8182,   3825949.5184, 2
 11,      15000, 25.83462,  12565421.0000,    542292.2917, 153260040.0000,   4787033.8527, 2
 12,      15000, 27.74324,  13726570.1667,   1193851.9724, 151982488.3333,   4369939.7903, 2
 12,      15000, 26.23237,  12974045.4167,   1002038.2266, 144720084.3333,   1864048.9912, 2
 12,      15000, 28.24098,  14153065.7500,   1241823.7212, 154212918.9167,   2960064.0858, 2
 12,      15000, 27.69481,  13845416.0833,   1118852.4854, 151346481.0833,   3200744.7415, 2
 12,      15000, 25.78987,  12301682.7500,    789568.2227, 141531953.2500,   3964349.5077, 2
 13,      15000, 27.51962,  13116079.0000,    931875.8948, 139391547.2308,   5852397.8679, 2
 13,      15000, 26.84629,  12763474.2308,   1149445.7712, 136099257.8462,   4429120.9458, 2
 13,      15000, 26.25184,  12264037.0000,   1221926.2376, 133313500.3846,   6400064.5496, 2
 13,      15000, 28.81982,  13703376.8462,    892789.6740, 145180459.5385,   5633830.6905, 2
 13,      15000, 26.20251,  12325092.0000,    786515.0742, 133629663.6154,   3567095.0399, 2
 14,      15000, 26.18647,  11571072.2857,    661437.6421, 123636075.9286,   3191340.1756, 2
 14,      15000, 28.62400,  12335399.2143,    689521.3123, 132813642.0000,   4353617.5169, 2
 14,      15000, 26.37756,  11544614.8571,    695562.4042, 123802687.0000,   2868703.5390, 2
 14,      15000, 26.16404,  11750613.4286,    999614.3352, 123796736.2857,   3661496.3273, 2
 14,      15000, 25.24629,  11073119.0714,    442362.5722, 119753129.1429,   2290703.7908, 2
 15,      15000, 30.20993,  13385838.1333,    620463.0022, 131735235.5333,   2532102.5385, 2
 15,      15000, 27.70993,  12149946.6667,    874571.6204, 122244819.6667,   4037716.0992, 2
 15,      15000, 26.56731,  11706922.5333,   1190828.2402, 118119464.1333,   4826421.3543, 2
 15,      15000, 28.09726,  12560265.7333,   1573552.6658, 123750066.1333,   5884671.5601, 2
 15,      15000, 28.79359,  12961984.5333,   2010117.8910, 125874700.7333,   6594581.5635, 2
 16,      15000, 29.77785,  13074085.8750,    766866.6965, 123004157.8125,   1608032.5771, 2
 16,      15000, 26.26156,  10917551.8750,    887232.2978, 109716296.6250,   1160512.8390, 2
 16,      15000, 27.19392,  11724166.3750,    646374.8679, 113404524.3125,   1490128.0467, 2
 16,      15000, 30.76589,  12678083.6250,   1303174.0043, 125207454.8750,   2642656.0017, 2
 16,      15000, 28.78418,  11743200.5625,   1195451.1560, 118212133.4375,   2322081.4939, 2
  1,       1000,  0.11553,         0.0000,         0.0000,   1867905.0000,         0.0000, 3
  1,       1000,  0.11607,         0.0000,         0.0000,   1867841.0000,         0.0000, 3
  1,       1000,  0.11609,         0.0000,         0.0000,   1867841.0000,         0.0000, 3
  1,       1000,  0.11591,         0.0000,         0.0000,   1867841.0000,         0.0000, 3
  1,       1000,  0.11601,         0.0000,         0.0000,   1867841.0000,         0.0000, 3
  2,       1000,  0.10294,         0.0000,         0.0000,    933837.5000,   1035039.5718, 3
  2,       1000,  0.10522,        70.0000,        97.5807,    933855.0000,   1047963.3624, 3
  2,       1000,  0.10489,         0.0000,         0.0000,    933858.0000,   1051381.5166, 3
  2,       1000,  0.10293,         0.5000,         0.7071,    933753.0000,   1035379.6901, 3
  2,       1000,  0.10341,         0.0000,         0.0000,    933764.0000,   1035364.1338, 3
  3,       1000,  0.10156,        33.0000,        18.3303,    622555.6667,    882361.6222, 3
  3,       1000,  0.10455,        22.6667,        34.1955,    622006.0000,    931156.8582, 3
  3,       1000,  0.10140,        21.6667,        21.0317,    622480.6667,    882433.5491, 3
  3,       1000,  0.10123,        41.6667,        62.0672,    622407.3333,    882487.3134, 3
  3,       1000,  0.11256,        92.3333,       107.2676,    623671.0000,    878239.7212, 3
  4,       1000,  0.07359,        40.7500,        80.8347,    466442.2500,    484445.4524, 3
  4,       1000,  0.06883,         1.2500,         1.2583,    466266.5000,    497656.4350, 3
  4,       1000,  0.07093,        15.7500,        16.6408,    466263.2500,    511535.8573, 3
  4,       1000,  0.09195,       122.2500,       243.8338,    466597.5000,    478490.1204, 3
  4,       1000,  0.07490,         1.7500,         1.7078,    466239.5000,    488767.0158, 3
  5,       1000,  0.09406,      3083.2000,      4239.4871,    429967.4000,    447631.7744, 3
  5,       1000,  0.06536,     18123.0000,     23744.4476,    432102.0000,    453693.4796, 3
  5,       1000,  0.08113,       116.8000,       189.0997,    373712.2000,    497007.3989, 3
  5,       1000,  0.06081,     11541.8000,     14818.7646,    428279.0000,    441736.4821, 3
  5,       1000,  0.07592,        91.2000,       128.1706,    373538.4000,    495756.3755, 3
  6,       1000,  0.06104,     17326.5000,     27824.7115,    358053.1667,    302195.0992, 3
  6,       1000,  0.08005,       116.5000,       169.5886,    313141.3333,    467559.7565, 3
  6,       1000,  0.09416,      3167.6667,      7127.8932,    317648.3333,    456260.2772, 3
  6,       1000,  0.07488,      1753.6667,      2640.8432,    316001.3333,    468691.1910, 3
  6,       1000,  0.07479,       280.8333,       314.9072,    312123.1667,    467699.7788, 3
  7,       1000,  0.07089,       896.8571,      2275.9343,    268358.4286,    409232.9575, 3
  7,       1000,  0.07462,        41.2857,        93.1392,    266589.0000,    391375.9478, 3
  7,       1000,  0.08733,      5265.4286,      8213.9769,    288102.1429,    417020.3972, 3
  7,       1000,  0.07676,      1263.8571,      2327.2740,    271357.2857,    401110.2713, 3
  7,       1000,  0.08123,       123.1429,       178.1558,    267927.4286,    385412.6000, 3
  8,       1000,  0.07687,      1093.3750,      2379.9853,    236638.7500,    352166.6608, 3
  8,       1000,  0.07568,       932.8750,      2364.2494,    234921.3750,    334444.3454, 3
  8,       1000,  0.06908,       518.2500,       815.6021,    234152.8750,    330444.1937, 3
  8,       1000,  0.06655,      2414.8750,      6426.0292,    238080.6250,    336862.8612, 3
  8,       1000,  0.06436,     19745.1250,     42448.1145,    284254.5000,    301069.1941, 3
  9,       1000,  0.06993,      1485.6667,      2730.2446,    212673.4444,    247923.0228, 3
  9,       1000,  0.07210,       708.4444,       865.6163,    210676.1111,    255139.9888, 3
  9,       1000,  0.06546,      2879.0000,      4958.5367,    215611.3333,    247618.6418, 3
  9,       1000,  0.06370,     12363.8889,     19753.8146,    255654.8889,    309719.9669, 3
  9,       1000,  0.07090,       417.2222,       766.8754,    208250.4444,    296357.9763, 3
 10,       1000,  0.05345,      1631.4000,      2124.5333,    193924.9000,    251822.4323, 3
 10,       1000,  0.05613,      7941.0000,      9746.4325,    215703.2000,    204642.9313, 3
 10,       1000,  0.06410,     13079.4000,     19482.8490,    244351.1000,    292193.4383, 3
 10,       1000,  0.07909,       615.3000,       986.6066,    188601.3000,    336596.2903, 3
 10,       1000,  0.07696,      4069.6000,      9084.4967,    197940.1000,    321418.6580, 3
 11,       1000,  0.04874,      1523.4545,      1861.6682,    177778.1818,    218746.2658, 3
 11,       1000,  0.06808,     12263.1818,     22878.1211,    218721.8182,    270332.5226, 3
 11,       1000,  0.06689,     12758.0909,     22918.5114,    228005.1818,    288524.7841, 3
 11,       1000,  0.04825,      1565.2727,      2525.7409,    173880.7273,    217155.0621, 3
 11,       1000,  0.04889,      1537.2727,      2457.4853,    175638.6364,    218712.2294, 3
 12,       1000,  0.05290,      6793.3333,     17962.7576,    176336.5000,    170251.1401, 3
 12,       1000,  0.05312,      6028.9167,     11619.4178,    179771.5833,    199236.4304, 3
 12,       1000,  0.04957,      4712.0000,     10169.6680,    170730.7500,    204286.5185, 3
 12,       1000,  0.04995,      6448.7500,     19365.5517,    173068.4167,    175728.1151, 3
 12,       1000,  0.04801,      8206.0000,     19596.1167,    173589.6667,    176085.9339, 3
